ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
018da8b3-a095-1637-1e8e-44a44ada27ee,ALT_COREKS_B_MU_05_C,Character,Kitsune,,"""Want to play a game of headman-hunter-fox with me? I promise not to cheat!""",,,"I jump between the mossy rocks, going up the stream as it gurgles in its bed. I hear Nauraa behind me playing in the water. He splashes all around, maybe pursuing silvery fish or the little green crawfish that people sometimes come here to fish. I turn around and lecture him. That's not what we came here for today. He looks disappointed, his ears flattening behind his head and his lips pouting, but he joins me anyway. Today we have an offering to contribute, and Mom said not to do anything else before leaving it. I climb a slippery, lichen-covered rock, Nauraa helping me along with his nose. I lift myself up to a little waterfall between the rocks, then squeeze into a narrow canyon that is shaded and cool. Meanwhile, Nauraa leaps over me and watches me walk from up above. He keeps his gaze on me, his tongue hanging out.

I finally make it to the little Fox Spirit altar. I clasp my hands and do a quick prayer before placing a few sticky rice sweets on it. I place the dumplings in a pyramid stack on the lacquered wood plate and call on the deity, closing my eyes like Mom taught me. Behind me I hear the clatter of a few pebbles in the swirling stream, and the jingling of a few bells. I turn around to see Kitsune playing with her ball — her Hoshi-no-Tama. She marvels at the pile of sweet and savory dango, a mischievous grin lighting up her face. She hops over to me and gives me her ball, before gulping down one of the dumplings. She chews her treat for a while to better savor it. Then she rummages through her bag and places a few glittering fish on the ground, making Nauraa drool. She turns to me and hands me something wrapped in an oak leaf."
018da8b3-a098-0e21-df55-19c426023d29,ALT_COREKS_B_MU_06_C,Character,"Spindle Harvesters",,"Some say the harvesters are the caretakers of the world-trees.",,,"I grab the vine and pull myself onto the branch with an effort, my heart thumping in my chest. Don't look down. Don't look down. I take a deep breath to drive out my fear, along with the dizziness of being so high up in the air. Above my head, the Spindle Tree's branches sway in the wind, like pink clouds eclipsing even the bright blue of the sky. Come on, just a little further. Hmmph. I climb a flight of steps carved into the wood to reach another branch, and then cling to the world tree's trunk, struggling not to give in to vertigo. I know I'm secured with rope, and that Orchid is watching me, ready to spread her wings to catch me in midair, in case... No, better not think about that possibility.

I slowly unknot the cord keeping me tied to the via arborea, and grasp the rope that will take me higher still. At this height, everything reels, and I don't dare imagine what it'll be like even higher up. But as I do my best to muster my courage, after quadruple-checking to make sure my knot is completely secure, I see little figures descending along the trunk, their claws sinking deep inside the bark. The tiny rodents jump, nibble, and swirl around furiously, oblivious to being hundreds of yards off the ground. Watching the Spindle Tree's harvesters play like this soothes my mind a bit. I wish I could have such a carefree attitude, such a blatant disregard for the height... Perhaps, through them, the Spindle Tree is sending me a sign to encourage me in my ascent. Come on, follow their example, Rin. Just a little bit further..."
018da8b3-a09b-e216-a2e0-14fa5ead3673,ALT_COREKS_B_MU_07_C,Character,Mowgli,,"""Wake up, you lazy furball!"" ",,,"I set down the basket of offerings at the threshold of the old forest, as required by tradition. This is how things have been done for centuries, since the day this village was established. I know the other villagers are still afraid of the forest, and I too might have been reticent to venture so far into the woods just a few months ago. But ever since I had that dream, it's as if a veil has been lifted, taking all my unwarranted fears with it. For even the old forest is part of me. I don't entirely know what that means yet. But ever since then, Alteration has come naturally to me. And Eidolons will often manifest around me, sometimes even when I don't want them to. But at this particular moment, I know full well who I wish to call forth.

In my mind, there's a snap amongst the branches. A figure drops down from the foliage of the old oak tree. It's in my imagination, of course, but with the Mana I'm breathing into them, the scene and the character I've conjured come alive. The child straightens up, gazing at me intensely from behind jet-black curls. He's wearing a headdress of twigs and leaves, a belt, and a loincloth of feathers and flax. His dark skin, smeared with dried mud, is adorned with ceremonial paints. And as I stare back at him, I feel I can identify with him. Mowgli can move freely on either side of the border, both in the world of humans and off in the feral expanses. Did he belong to both, or was he in fact rootless? He approaches the basket and checks its contents. And wordlessly, we exchange a smile. Perhaps it was a positive thing, to live on both sides of the threshold like this..."
018da8b3-a09e-926a-2e0f-aa423075ab1f,ALT_COREKS_B_MU_08_C,Character,"Sneezer Shroom",,"Little fella's got so mushroom in his heart.",,,"I apply a wet cloth to the little girl's forehead, then put the back of my hand on her cheek. The fever has gone down enough for us to try and treat her. Like many others, she was affected by the minor Tumult singularity that appeared in the village. Blessedly, the damage didn't extend to lost lives. I nod to her father before channeling my Mana. Through the prism of my mind, I call on the little creature that can help us here. The mush appears and falls backward, before getting back up with difficulty, its nose running. It stares at me before turning toward the young patient, its eyes narrowed and face tensed up, as if it were stifling a sneeze. I know it'll help me to purify her Mana, which was destabilized by the Tumult.

The sneezy fungus moves purposefully toward the child, looking focused and serious. It climbs onto the bed and the covers, sniffling several times along the way. Then, looking at me one last time, it extends its mycelial network from its little feet and spreads it to the girl's skin. Its filaments absorb the tumultuous Mana, continuously gulping it up. The young girl stirs in her sleep, and her father tightens his grip on her hand. The treatment will tire her out a great deal, but I already feel the mush doing its work, filtering her Mana through its body. Without warning, I start to tickle the creature's nose, and it immediately sneezes. That sneeze releases countless droplets of healthy Mana into the air, which I begin to collect despite its irate expression. Feeding this energy to my patient should quickly restore some of her color."
018da8b3-a4d1-202d-a8ef-95941e9d0674,ALT_COREKS_B_MU_09_C,Character,Kodama,,"We look on with benevolent eyes, not knowing what its future holds.",,,"They can sometimes be seen dozing off in their fleshy bubble. Often they're found near a mistletoe branch, camouflaging within its pulpy, translucent fruits until they hatch. And when the cocoon breaks open, they stretch and then explore the branches of the venerable old trees, sometimes without touching the ground... though they prefer it mossy if they ever do. There were already many of them in the blue forests of Nutsuwa. But here in the Katkera, you could easily spot one or two beneath the canopy at any time, if not a whole swarm of little white figures watching us, curious to know what we were or what we came here to do. According to Turuun, Kodama are spirits of the trees, and seeing them in abundance is a sign of their good health.

We make our way beneath the leafy canopy, Turuun riding a yak, me riding a mule. Kiddo must be close by, but there's no trace of her around here. Perhaps she's hunting something, or fending off potential predators that got a bit over-ambitious. But I'm not all that worried about it, in the end. The trip here, from the shores of Kirighai to the middle of the forest, has been fairly relaxing. Except, of course, for my aching thighs and rear... Above me, a group of Kodama scamper along a branch, leaning forward to look at me with their big innocent eyes. I sit back against the gear the mule is bearing, then greet them with a cheerful ""hey!"" And as I pass under their little wooden lookout, they answer me with a little wave."
018da8b3-a4d4-158e-f1ba-78cc58594e6b,ALT_COREKS_B_MU_10_C,Character,"Yong-Su, Verdant Weaver",,"Green is good.",,,"Next to me, a weasel slinks up the railing and comes to perch on a little promontory of lacquered wood. I bend down slightly so it can climb on my shoulder, and it doesn't need to be coaxed. After a mad dash along the nape of my neck, gliding from shoulder to shoulder beneath my hair and eliciting a few laughs from me, it positions itself on my head, watching. The wood of the landing creaks under my feet as I follow the languid procession. But despite the time it takes to cross the Mugen, it's a celebratory occasion. Robins dance with avocets; foxes and badgers play between the pilgrims' legs. During Ryukkôsai, they are no longer predators and prey. All species respect the truce decreed by the Muna.

I finally arrive at the sixth island, where hundreds of frenzied fireflies are fluttering around. I bow down before the altar devoted to Yong-Su, clapping my hands three times as a sign of respect. When the capital was cut off from the world by a Tumult singularity and condemned to famine, it was he who created the Mugen, the bridge with 19 sections connecting the Katkera to Arkaster. The Alterer had managed to convince all the sentient species of Kirighai to gather offerings and bring them to the crowded metropolis. Thanks to him, and thanks to that miraculous bridge, the capital managed to survive. Nearby, a blueback orangutan begins to holler, and is then imitated by many other animals. Upon the calm water, Yong-Su's Eidolon has manifested, floating in the air, while at his feet, rippling circles lazily glide over the surface. Lotus flowers begin to bloom beneath each of his steps. I bow once more, tears in my eyes at his appearance."
018da8b3-a4d7-c090-b105-90b1d10303bb,ALT_COREKS_B_MU_11_C,Character,Inari,,"Harmony may bloom from a single act of kindness, as a rice field may sprout from a single grain of rice.",,,"The sounds of taiko fill the air, while sparks shoot up from the bonfire and drift into the night sky. The priestesses quicken their rhythm, their sticks striking the skin of their drums. The music is intoxicating, the atmosphere otherworldly. I raise my bell instrument and shake it while starting a short dance. My movements are as slow as possible, like Dad taught me before we left. I try not to linger on the crowd, even though I know all eyes are on me for my first service. My heart is pounding, but I ask it to quiet down. Many are hoping the next harvest will be rich, and they're counting on me to bless the crops. I channel energy from the forest, the streams, the dormice and the badgers. I absorb it like a wave, gentle and sensuous. It is time to summon Inari, and to bestow our offerings on them.

The Mana spreads out around me, and the deity manifests near the pagoda. Their figure is evanescent at first, then takes on a more substantive form. They haven't chosen a gender this time, embracing a unique, non-human appearance, tinged with the aspect of the fox. The Eidolon approaches and joins in the dancing, adapting their movements to mine. Euphoria overtakes the jitters, and I begin to smile as our steps harmonize. The flutes let out a shrill lament into the night, piercing the sounds of nature. Fireflies glow and flicker among the branches, while twilight flowers timidly blossom... Something akin to a summer fever on this spring evening. We twirl in a crazed waltz. We pirouette, like two bumblebees around a flower. Then the music abruptly stops, and our bodies freeze."
018da8b3-a4da-740a-b81c-44b0e785fd94,ALT_COREKS_B_MU_12_C,Character,"Daughter of Yggdrasil",,"The children of Yggdrasil now take care of the world trees.",,,"I leave the thatched-roof house, Spike on my shoulder, as the midday sun beams down on the fields. The village elders follow me, hopeful. For a couple of hours, they told me of all their problems, from the surprise freeze that killed the seedlings last spring, to the frequent incursions of wild beasts into their fields. Their crops were presumably also impacted by the unexpected cold, and so they were brought down to this dale, driven by hunger... I kneel down and grab a handful of dirt. I feel it through the Skein, that this soil is fertile and is begging to sustain life. But to sow it once more, the locals must get through winter and the Season of Mists... They need my help, and far be it from me to deny them.

I stand in the center of the meadow and set Spike down next to me. He clings to my leg while I prepare to use Alteration. I feel my threads of Mana intertwining with those of the earth, and I focus, calling to my mind the ideas that will form a Daughter of Yggdrasil: the prolific ""Abundance"", the immense ""Generosity"", a whole string of luxuriant concepts... I propagate them, weave them together. The sentient tree spreads out before me: root and trunk, branches and foliage. She opens her eyes as her canopy is covered in flowers, then fruits. Around me, the children are the first to run toward her. The Daughter smiles at them, lets them climb her, while rustling her leaves as if laughing. I'll have to spend a great deal of Mana to make her gifts endure. I call upon the life-giving earth, upon its wealth..."
018da8b3-a4dd-4a8a-58a1-748c51ef3e61,ALT_COREKS_B_MU_13_C,Character,"Muna Druid",,"""We are the sentinels of the Skein, always keeping a finger on the pulse of nature.""",,,"I turn around and see my parents in the distance, while we move away. My father holds my mother in his arms, their small figures silhouetted beneath the foliage of the trees. I feel tears forming in my eyes. I don't know when I'll see them again... My whole life, I've only known the Earth Refuge and its shaded canopy. I try to capture everything with my gaze, to keep it all firmly rooted in my memory. Here, a cluster of low hills where we used to play with Nauraa. There, a tree where we used to shelter from the rain... I tighten my grip around a tuft of my Chimaera's fur. The giant fox lifts his head and looks at me with a hint of sadness. He too must be feeling distress at the thought of leaving our home. But no matter what happens, we'll always be there for one another.

In front of us, the Muna Druid rides his mount without hurrying. For the next few years, he will be my instructor, my professor. I've seen him many times, meditating near the river, his expression serene yet attentive. Like many other Muna, he had come to the Katkera on a pilgrimage, staying with us for a few days before leaving again. His laugh was bright, and he was caring. He graciously answered every question I asked about the capital, the other peninsulas, and Asgartha in general... But seeing him again after his journey filled me with a strange foreboding, like a dull trepidation. He'd had a long conversation with my parents. And when they left the monastery where they'd shut themselves in, a single look was enough for me to guess that my entire life was about to change."
018da8b3-a4e0-3ea9-9985-91d0b89c1848,ALT_COREKS_B_MU_14_C,Character,Cernunnos,,"You can feel it in the trees, deep beneath their roots - the very heartbeat of nature.",,,"The bonfire throws sparks up to the evening sky, its flames shooting into the night like so many airborne tongues. The drums echo beneath the canopy, their sound reverberating against the trunks and throughout the Katkera. The smoldering logs crack as they collapse, sending out another wave of wisps around them. At the edge of the clearing, a number of elks look on, offering their last respects to Valpas, the eldest of their species. Around his remains, a large group of Muna slowly dance, moving in tune with the woodblocks and percussion instruments. The Musk Refuge priestess raises her hands to the sky and lets out a resounding howl. I feel the Mana stirring in the fabric of the Skein; I feel her calling upon nature to manifest her Alteration. Suddenly, the forest begins to rustle. The elks strike the tree trunks with their antlers.

Emerging from the fire in a bright haze, the horned god steps forward into the circle of Muna officiants and walks up to the late venerated elder. He kneels down next to Valpas and lays a hand on his cold, stiff coat. I sense the Skein's fragile strands rising out of the soil and spreading into the remains, absorbing his being. Insects begin to run over his lifeless coat, mushrooms begin to sprout from his flesh. Within a few moments, the old elk decomposes, as if drawn into the soil and humus. He returns to the earth, while the ideas that comprised him are scattered on unseen winds. Then the Muna bend down to collect his Mana, all the energy that rooted him to reality. It would later be reseeded so his essence could merge with that of nature."
018da8b3-a4e3-cd3a-576a-ae6f0a6773e0,ALT_COREKS_B_MU_15_C,Character,Dracaena,,"They're sometimes seen dozing close to a pond, soaking in the water and the sunlight... ",,,"The dracaena lands on my forearm, its speckled wings quivering excitedly. Typically these creatures are rather placid, practically lethargic. But this one came right up to me, in an unusually frenetic way. It chirps emphatically, wraps its tail around my hand insistently. Nauraa, intrigued, brings his massive snout toward the draconic plant. ""Tasty"", I hear him say in my head. I glare at him, although I know he's only joking. The dracaena is trying to get my attention, to lead me somewhere. I nod to it, and it quickly takes flight, buzzing away. I get on my Alter Ego and ask him to follow it. Nauraa giggles and begins chasing after it, his paws lightly treading the loose, marshy ground of the bogs.

The dracaena darts through the undergrowth of birch trees, their frail black-and-white silhouettes whipping past us on all sides. A mist of golden-brown pollen drifts above the tall grass. The Kiragata Wetlands have always been known for their tranquility, and despite my guide's anxiousness, I can't help but marvel at these serene, idyllic landscapes. Nauraa's voice echoes in my mind. He smells something human. My delight suddenly gives way to horror. In front of me, the marsh is overturned, trampled, and ravaged. The trees have been unsparingly felled. The dracaena flits left and right, squeaking loudly. Yes, it was right to bring me here. I stare at the tools the humans have stored at the foot of a tree. The community established nearby saw fit to take possession of this land without getting permission from its other inhabitants... I'll need to call them to order and relieve tensions."
018da8b3-a4e6-0b17-2746-08d0a93237fa,ALT_COREKS_B_MU_16_C,Character,"Aloe Vera",,"Moisturizing every day is essential.",,,"You win, Spike! I tap into the bits of Mana he's gathered along the way. Yeah, I know, buddy. Scanning the surrounding area, I spy a place where the terrain might be a good fit. It's a little basin, nestled in between large rocks and well placed to shelter us from the wind. Then I imagine a natural pool surrounded by little waterfalls, with sulfur-tinged water and a nice temperature — not too hot, not too cold. Drawing on the Mana, I materialize my illusion, superimpose it onto the world. With help from the Skein, I embed it within reality, so that the onsen will stick around long enough for us to enjoy it. I let out a long breath. Spike is already rushing to the hot springs, being careful to avoid the snowbanks. He dives in and does a cannonball, before coming back to the surface to splash around.

I feel him tugging on our bond, on my Alteration powers. Such a kid. Of course, there's still something missing here. I call little Vera from my mind, and the graceful plant appears not far from the pond. Delighted to see her playmate again, she sinks her long slender legs into the steaming water, and Spike motions again and again for her to join him. I watch them play in the water like children, while a fog settles in around us as warm and cold temperatures collide. I keep watch on the surroundings. The rocky terrain might be harboring any number of unexpected dangers. Suddenly, I notice Spike has come up to me. Pouting, he then implores me with his eyes. Oh, really, it's that important? He nods vigorously, and I eventually give in to his whim. Two iced teas for two rascals!"
018da8b3-a4e9-9f94-10fe-6202413b5699,ALT_COREKS_B_MU_17_C,Character,Aja,,"She is the soul of the forest, the patron of herbal medicine. From herbs and roots, she mixes potent potions.",,,"She crushes dried herbs in her mortar, then adds a pinch of seeds before grinding it all into a fine powder. A few drops of essential oils, a little sap... and the mixture becomes a sticky, aromatic paste. Attentively, I watch Aja prepare her salve, while next to her the contents of her cauldron boil. I blink, then focus on my own concoction. I grab a bunch of sage, grind a few sprigs with my pestle. In a corner of the room, between the hearth and the window, Turuun sweetly hums an old lullaby as the fragrance of coriander, rosemary, and thyme fills the space. I mimic each of the Eidolon's movements, mix my own ointment, then apply the thick balm to a recently boiled and sterilized strip of cloth.

Aja wipes her hands and stands next to me, inspecting my work. The Orisha nods, clearly satisfied. My poultices may not be as neat as hers, but I can't help but smile and be proud of what I managed to do on a first attempt. She begins folding them, then wraps them in broad leaves before storing them in individual pouches. Tomorrow we'll hand them off to a traveling merchant from the Cornucoopia company to be delivered to the Musk Refuge. Once everything is packed up, I turn to the cauldron and its warm aromas of ginger, paprika, chervil, and cloves. The boiling liquid gurgles. I turn toward Aja and ask what this potion will be used for. Turuun bursts out laughing, and the Eidolon smiles in turn. Embarrassed, I feel myself turning bright red as it dawns on me. It isn't a potion she's making, but more than likely this afternoon's stew..."
018da8b3-a4ec-b802-237d-a52276d6b03a,ALT_COREKS_B_MU_18_C,Character,Parvati,,"Only in harmony can the world thrive.",,,"I plunge my hands into the riverbed where the water widens and stagnates, adorning itself with lily pads. I watch the earth dissolve in the pristine water, a few colorful fish swimming beneath the surface as I rub off the mud cakes on my wrists. I could probably use a deeper washing. I take off my jacket and my dirt-soiled shirt, hastily remove my breeches. Naked, I make my way through the stream, shivering despite the sweltering heat. I move slowly to keep from slipping on the mossy stones, until the water laps against my navel. I stay there, motionless. Thoughtfully gazing at my reflection. Suddenly, I feel a hand on my cheek. I straighten up and find myself face to face with a uniquely beautiful woman. No, not a woman. An Eidolon.

She watches me with a kind gaze, a soft warmth radiating from her hand to my cheek. And through this contact, a thousand images are projected in my mind. She and her husband Shiva embracing. Their essences joining, mingling. Then suddenly, as the lotus flowers begin to open around us, I come to understand that every being is ultimately a blend of feminine and masculine... Parvati encourages me to observe my reflection again. And now I see that it doesn't define me. It's part of me, it belongs to me. It's my playground, and I'm free to do whatever I like with it. The body is not a prison, but a canvas. I see myself smiling, then explore my eyes, my forehead, my shoulders that look a bit too wide to me. With the right tunic, I could soften them. With earrings, I could break the overly square lines of my jaw. Suddenly I am moved to tears, as a newfound sense of peace and excitement take root."
018da8b3-a4ee-ab56-b88c-1cd1c9f16e57,ALT_COREKS_B_MU_19_C,Character,Verdantback,,"Slow and steady wins the race.",,,"The onlookers gape as we go down the crowded thoroughfare. The weavers stop spinning to watch us pass by, and the merchants look up, bug-eyed, from their grilled-meat stalls. I pet Nauraa to remind him to be patient. Even though he's drooling, he'll have to wait. We have an appointment that we can't miss. Admittedly, we must be making quite the impression — me on a giant fox, and beside me, an immense and imposing turtle that the people of Arkaster aren't used to seeing in the streets of the capital. The venerable verdantbacks seldom leave their natural habitat, but the situation warrants it. The one that accompanied me is probably several centuries old. He might've been around when Asgartha was founded... His vibrant shell is covered in thick vegetation, home to any number of little critters.

I smile on seeing a few rodents moving beneath the foliage and pausing to sneak a peek at me. A silvery lizard sticks its head out of a hole in an old mossy trunk, probably lured by the unknown smells wafting in the air. Colorful butterflies flutter between the stalks rising from the turtle's back. So in the end, it isn't just three of us in this procession. I stand up on Nauraa, puffing out my chest. I'm honored to have been chosen to escort this delegation. Our mission is vital for the future of the Kiragata Wetlands. We've come to request the aid of the government and the other Factions in fighting an evil that has plagued this land for far too long. The Fagn, that accursed swamp, is only growing, as it chips away at the surrounding areas. We have to be heard. We have to succeed."
018da8b3-a4f1-0feb-df8b-3f836215b050,ALT_COREKS_B_MU_20_C,Character,"Coniferal Coneman",,"""Dosukoi! Let’s put it in the ground!""",,,"The Coneman growls and strikes his chest, threatening the villagers standing behind me. I walk towards him, my hands outstretched in peace. Beside me, my Alter Ego snarls in defiance, prepared to act if he should attack me. I watch as the giant's massive fists close like hammers. He shouts and pounds the ground, sending clumps of earth flying. Like all varieties of Coniferal Conemen, he is hot-tempered and quick to violence. But I won't let him get that far today. I raise my hands and approach, prostrating myself to show respect. He beats the ground in front of me, rattling the nearby trees. Nauraa asks me to be careful. He knows how dangerous these fellows can be when they see red.

And our friend here is right to be angry. The village was set up with no attempt at consultation with the other species here. But I have to make him understand that they had no choice but to settle in this place. They were driven from their home by the spread of the Fagn, an area of putrid muck that is slowly reaching the rest of the wetland. Once they were displaced, circumstances forced them to live here, but they failed to consider the opinion of this land's first settlers. I get down on one knee and humbly bow to him. Conemen may be cantankerous, but all they really want is to be respected. He continues to growl, but has stopped hammering the earth. I place a cup on the ground, then pour in Mana-charged water from my canteen as an offering. Excellent. We can finally have a discussion, he and I."
018da8b3-a4f4-3754-b4b7-ccc63772553b,ALT_COREKS_B_MU_21_C,Character,"Son of Yggdrasil",,"World trees like the Spindle may have grown from the seeds of the Cosmic Ash.",,,"I climb onto the gnarled hand the Son of Yggdrasil holds out to me, clinging to his bark skin while he lifts me up onto his shoulder. As the wind whips my face, I hold my breath and hold on to the few branches covering his outer layer, trying not to look at the ground down below. And when he begins to walk forward, the Eidolon makes the earth quake, the tremors traveling up his limbs to my bluff. The giant steps over a hill, grasping a mountain ridge to climb a steep foothill. The blustery wind is so strong all the way up here, I can scarcely open my eyes. And Kiddo isn't one bit comfortable either. Her iridescent wings tremble whenever he takes a step, buzzing frenetically like a hummingbird so she can maintain a little balance.

But when I glimpse the horizon, my fear instantly vanishes. At the threshold between sky and earth, I can see the Tumult's effluvia shimmering like a mirage. So that's where I come from. Somewhere far off. Although Orchid couldn't tell me exactly where she found me, I know it wasn't in Asgartha, but in a place where enormous flowers spring up from the ground. That means there were other Oases where human life was possible, and that other peoples lived in what we called Terra Incognita. Feeling more confident, I dare to peek down below. With one step, the Son of Yggdrasil covers miles, crossing the forest as if it were a backyard vegetable patch. He is careful to avoid trampling the trees, leaving huge footprints in clearings and bogs. If not for him, it would've taken me days to get across this wooded expanse... I feel the excitement coming over me. Next stop, Amorgand, to find my father!"
018da8b3-a4f7-271c-6094-834488dcb735,ALT_COREKS_B_MU_22_C,Character,Hydracaena,,"When they reach adult size, it's clear that the Dracaenas have really thrived on all that rest and relaxation.",,,"I climb the hill, relying ever more on my staff as I near the summit. The straps of my bag rub against my shoulders, and with each step, it almost seems to be getting heavier. Perhaps I'm inadvertently attaching the idea of ""Heaviness"" to it, or — much more likely — I'm simply tired. I set my pack down on the grassy ground and open my shirt partway. Even though, after three weeks on the road, my body is getting used to this new pace, I suppose I may have overdone it a bit. I lean back against a lichen-covered rock and open my pouch to grab a treat. The old woman I helped by digging her well rewarded me with quite a few provisions, but they're beginning to run out.

Okay, let's go. I take a swig of water and haul my gear onto my back again. Maybe it's time to visit a human enclave to stock up? Though deep in thought, I still remember to leave a piece of biscuit for the little Chimaera that must still be following me. But just as I'm about to leave, a shadow falls from the sky. The creature perches on the rock I just left, spreading its plant wings. My eyes go wide as I recognize a dracaena, its size so imposing that merely batting its wings makes my legs wobble. It has grown so much that it now has multiple heads... all of them are turned toward me, and looking a tad hungry. I know I have nothing to fear, as they're far more partial to fruit than to meat. It must have gotten a whiff of my last apple. Well... life on the road is certainly full of surprises..."
018da8b3-a4fa-81c7-a4da-b7a364590c19,ALT_COREKS_B_MU_23_C,Character,"Muna Merchant",,"""What do you need?""",,,"I push with all my might, my feet slipping in the mud. On the other side of the carriage, the merchant pulls on the bridle of his giant raccoon as best he can. Slowly but surely, the cart's wheel gets unstuck and begins rolling down the sodden road once more. I exhale deeply as the traveling grocer waves me over. Going up the muddy slope, I notice Spike discreetly poking his head between a wooden barrel and a stack of wrapped crates. I smile at him, and he starts doing his happy dance. The slightest win on our part has always made him euphoric, almost intoxicated. The peddler from the Cornucoopia franchise hands me a canteen, and I quickly take a few swigs. I must say, Kimo has been pleasant company the past few days.

In exchange for a little help loading his wagon, he offered to drop me off at the next hub. For a place at his fire and some of his rations, I agreed to sell his goods at the various markets we came across, while he would trade and barter some other wares of his own. Then that night, he would tell me what he'd seen throughout his career, and what it meant to be part of the Muna. He wasn't fooled. He could tell I'd been awakened too. Though he couldn't believe no one had explained to me what it meant, and everything that spark entailed. While cooking up the contents of his cans and jars, he suggested I go to the Spindle Tree, so that officiants there could train me further. And maybe I would go there. But for the time being, I was quite content with that small stretch of road by his side."
018da8b3-a4fd-4528-9fbc-ebebb8780939,ALT_COREKS_B_MU_24_C,Permanent,"Bountiful Meadow",,"There's no greater joy than seeing all that is green thrive and grow.",,,"Now available from Cornucoopia - Discount applies until December 2, 393
Gardening Section

LIQUID FERTILIZER
Spring Dew Line
1 oz bottle - 5ƒ99
Liquid fertilizer, loaded with Mana and the concepts of ""Resilience"" and ""Luxuriance""
Can be used in a spray or a bubble machine, ideal for gardens and meadows

Cornucoopia offers a wide range of liquid fertilizers to meet all your springtime needs. Fun and easy to use, put them in bubble wands or concentrated sprays to sustainably fertilize your fields, shrubs, and gardens. Even in the dead of winter, your days will be brighter when you see vegetation flourishing as luxuriantly as in the warmer season. Guaranteed quick flowering, low maintenance.

Also available in 2 oz (10ƒ99) and 4 oz (19ƒ99) bottles

SPECIAL OFFER: When you buy a 4 oz bottle, get a free packet of seeds!
Your choice of: Sarcococca hookeriana humilis, Daphne odora, Clematis armandii, Rosa x centifolia Muscosa, Lonicera japonica Aureoreticulata, Trachelospermum jasminoides"
018da8b3-a4ff-0448-9aeb-8254a6831171,ALT_COREKS_B_MU_25_C,Spell,"Meditation Training",,"Don't think you are, know you are.",,,"I take my place on the soft ground, trying to slow my breathing. For a moment I picture myself in the Katkera, beneath the foliage of the trees swaying above my head, while the Sun's rays pierce the canopy. But we're far from Asgartha, under unknown skies, and the trees here are foreign to me. This forest is ancient as well. But its soaring trunks are the color of marble, its flickering leaves the shade of honey. I take a deep breath and sit on the mossy ground. Will these venerable trees answer my call? I immediately feel the strands of Mana crackle under my fingers as if to signal their agreement. They don't seem to reject my presence. On the contrary, they invite me to start resonating with them. I extend my consciousness. My mind goes up along energetic veins that stretch out like mycelium.

I enter the Skein, the network of energy connecting all things and all beings. I could tap into it, but that's not what I'm doing right now. Instead I infuse my own Mana into it, stabilizing my environment, along with everything unfolding in it. Nearby, I sense the Eidolon I materialized suddenly shuddering slightly. His Mana is weak, and he is dematerializing. I harness my energy and that of the world around me, make it flow toward him. The channels become streams, which become a river... Gulp after gulp, I nourish his being, restoring some of his substance, until he vibrates with energy once again. Then I open my eyes, thanking the trees all around me. After a short meditation, I stand up and get going again. Above my head, the branches flutter and the leaves rustle, pulsating with reality."
018da8b3-a502-8f3a-4f19-b841c130330c,ALT_COREKS_B_MU_26_C,Spell,"Mana Reaping",,"Everything is energy and that's all there is to it.",,,"Without hesitating, she rushes headlong through the burned-out thickets. I follow her as best I can, coughing loudly, trying to persuade myself that my meager Alteration skills might somehow help her. Ashes fall around us as we walk upon a white-gray carpet of them, beneath which embers are still smoldering. The Hellequin huntress manifests the idea of water, and a bubble of cold liquid bursts above us, showering us in the process. My drenched clothes immediately start steaming from the stifling heat. Gasping for breath with a stitch in my side, I manage to catch up to her, and she appears to be conversing with a fox. The fox points one way with its snout and scurries away in the opposite direction, while she sets off once more. I surely would've liked to rest for a bit, but time is of the essence.

I grumble and get moving again. We have to put out this forest fire no matter what, before it ravages the eastern slope and spreads to the undergrowth. That's where Yurij's operation and Oowaite's farmstead are... and the village cannot afford to lose them. Suddenly we emerge into an area that appears yet untouched by the blaze. Where has the fire gone? Then it dawns on me as I see a little Jinn floating lazily in the air, near a bed of mushrooms and wildflowers. Was it an act of malice? Who could have dared to summon such an Eidolon during the dry season? I sense the huntress connecting to the Skein and delivering her sentence. Without hesitation or remorse, she draws the Mana from the creature, dematerializing the ideas that comprise it before it can cause any more damage. I plop down on my behind, exhausted and frustrated at having been no help at all."
